country,date,type,median,lower_90,upper_90,lower_50,upper_50,prob_control
Cote dIvoire,2020-04-01,nowcast,1.3,1,1.5,1.2,1.4,0.04
Cote dIvoire,2020-04-02,nowcast,1.2,0.9,1.6,1,1.3,0.09
Cote dIvoire,2020-04-03,nowcast,1.2,0.9,1.5,1,1.2,0.11
Cote dIvoire,2020-04-04,nowcast,1.2,0.9,1.5,1.1,1.2,0.07
Cote dIvoire,2020-04-05,nowcast,1.1,0.8,1.3,1,1.2,0.21
Cote dIvoire,2020-04-06,nowcast,1.1,0.8,1.2,1,1.2,0.33
Cote dIvoire,2020-04-07,nowcast,1.1,0.8,1.3,1,1.2,0.33
Cote dIvoire,2020-04-08,nowcast,1,0.7,1.3,0.8,1.1,0.43
Cote dIvoire,2020-04-09,nowcast,1.1,0.9,1.2,1,1.1,0.32
Cote dIvoire,2020-04-10,nowcast,1.1,0.8,1.3,0.9,1.1,0.41
Cote dIvoire,2020-04-11,nowcast,1.1,0.8,1.3,1,1.2,0.29
Cote dIvoire,2020-04-12,nowcast,1.1,0.8,1.4,1,1.2,0.28
Cote dIvoire,2020-04-13,nowcast,1.1,0.8,1.4,0.9,1.2,0.31
Cote dIvoire,2020-04-14,nowcast,1.2,0.8,1.6,1,1.3,0.16
Cote dIvoire,2020-04-15,nowcast,1.2,0.9,1.6,1.1,1.4,0.19
Cote dIvoire,2020-04-16,nowcast,1.2,0.9,2,1.1,1.4,0.15
Cote dIvoire,2020-04-17,forecast,1.2,0.5,1.6,0.9,1.3,0.2
Cote dIvoire,2020-04-18,forecast,1.2,0.5,2,1,1.4,0.26
Cote dIvoire,2020-04-19,forecast,1.2,0.7,2,0.9,1.3,0.23
Cote dIvoire,2020-04-20,forecast,1.2,0.8,2.1,1,1.4,0.19
Cote dIvoire,2020-04-21,forecast,1.1,0.5,2,0.9,1.3,0.34
Cote dIvoire,2020-04-22,forecast,1.2,0.6,2,0.9,1.4,0.28
Cote dIvoire,2020-04-23,forecast,1.1,0.4,2.1,0.7,1.2,0.38
Cote dIvoire,2020-04-24,forecast,1.2,0.4,2,1,1.6,0.32
Cote dIvoire,2020-04-25,forecast,1.1,0.4,2,0.9,1.4,0.35
Cote dIvoire,2020-04-26,forecast,1.2,0.3,2,0.9,1.5,0.33
Cote dIvoire,2020-04-27,forecast,1.1,0,2,0.9,1.5,0.37
Cote dIvoire,2020-04-28,forecast,1.1,0.1,2.2,0.6,1.4,0.44
Cote dIvoire,2020-04-29,forecast,1.1,0.3,2,0.7,1.2,0.38
Cote dIvoire,2020-04-30,forecast,1.2,0,2.4,0.9,1.6,0.37
Croatia,2020-03-08,nowcast,2,1.5,2.8,1.5,2.1,0
Croatia,2020-03-09,nowcast,2.1,1.4,2.5,2,2.4,0
Croatia,2020-03-10,nowcast,1.9,1.4,2.3,1.8,2.2,0
Croatia,2020-03-11,nowcast,1.7,1.3,2.1,1.5,1.8,0
Croatia,2020-03-12,nowcast,1.7,1.2,1.9,1.5,1.8,0
Croatia,2020-03-13,nowcast,1.6,1.3,2.1,1.3,1.7,0
Croatia,2020-03-14,nowcast,1.6,1.2,1.9,1.4,1.7,0
Croatia,2020-03-15,nowcast,1.5,1.2,1.9,1.4,1.6,0
Croatia,2020-03-16,nowcast,1.5,1.1,1.7,1.4,1.6,0
Croatia,2020-03-17,nowcast,1.4,1.2,1.6,1.3,1.5,0
Croatia,2020-03-18,nowcast,1.3,1.1,1.5,1.2,1.4,0.01
Croatia,2020-03-19,nowcast,1.2,1,1.5,1.1,1.3,0.06
Croatia,2020-03-20,nowcast,1.1,0.9,1.4,1,1.2,0.2
Croatia,2020-03-21,nowcast,1.1,0.8,1.3,1,1.2,0.3
Croatia,2020-03-22,nowcast,1.1,0.9,1.3,0.9,1.1,0.38
Croatia,2020-03-23,nowcast,1,0.8,1.2,0.9,1.1,0.56
Croatia,2020-03-24,nowcast,1,0.8,1.2,0.9,1.1,0.43
Croatia,2020-03-25,nowcast,1,0.9,1.2,1,1.1,0.37
Croatia,2020-03-26,nowcast,0.9,0.8,1.2,0.9,1,0.62
Croatia,2020-03-27,nowcast,0.9,0.8,1.1,0.9,1,0.8
Croatia,2020-03-28,nowcast,0.9,0.7,1.1,0.8,1,0.78
Croatia,2020-03-29,nowcast,0.9,0.7,1.1,0.8,1,0.72
Croatia,2020-03-30,nowcast,0.9,0.7,1.1,0.8,1,0.8
Croatia,2020-03-31,nowcast,0.9,0.7,1.1,0.9,1,0.8
Croatia,2020-04-01,nowcast,0.9,0.8,1.1,0.8,1,0.84
Croatia,2020-04-02,nowcast,0.9,0.7,1,0.8,1,0.83
Croatia,2020-04-03,nowcast,0.9,0.7,1.1,0.9,1,0.71
Croatia,2020-04-04,nowcast,0.9,0.7,1.1,0.8,1,0.75
Croatia,2020-04-05,nowcast,0.8,0.6,1,0.8,0.9,0.93
Croatia,2020-04-06,nowcast,0.8,0.7,1,0.8,0.9,0.94
Croatia,2020-04-07,nowcast,0.8,0.6,1,0.8,0.9,0.89
Croatia,2020-04-08,nowcast,0.8,0.6,1,0.8,0.9,0.92
Croatia,2020-04-09,nowcast,0.8,0.5,1,0.8,0.9,0.98
Croatia,2020-04-10,nowcast,0.7,0.5,0.9,0.6,0.8,0.98
Croatia,2020-04-11,nowcast,0.8,0.6,0.9,0.7,0.8,0.99
Croatia,2020-04-12,nowcast,0.9,0.6,1.2,0.7,1,0.68
Croatia,2020-04-13,nowcast,0.9,0.6,1.4,0.7,1,0.64
Croatia,2020-04-14,nowcast,1,0.7,1.4,0.8,1.1,0.51
Croatia,2020-04-15,nowcast,1,0.8,1.4,0.8,1.1,0.4
Croatia,2020-04-16,nowcast,1.2,0.7,1.9,0.8,1.2,0.29
Croatia,2020-04-17,forecast,1.2,0.7,2.1,0.7,1.3,0.31
Croatia,2020-04-18,forecast,1.2,0.7,2.1,0.9,1.5,0.27
Croatia,2020-04-19,forecast,1.2,0.5,2.1,0.7,1.3,0.33
Croatia,2020-04-20,forecast,1.2,0.6,2.2,0.8,1.3,0.34
Croatia,2020-04-21,forecast,1.2,0.5,1.9,0.8,1.4,0.34
Croatia,2020-04-22,forecast,1.1,0.5,2.1,0.6,1.3,0.39
Croatia,2020-04-23,forecast,1.2,0.5,2.3,0.7,1.3,0.3
Croatia,2020-04-24,forecast,1.1,0.4,2.5,0.5,1.2,0.38
Croatia,2020-04-25,forecast,1.2,0.4,2.2,0.8,1.4,0.29
Croatia,2020-04-26,forecast,1.1,0.4,2.2,0.8,1.4,0.41
Croatia,2020-04-27,forecast,1,0,2,0.6,1.5,0.51
Croatia,2020-04-28,forecast,1.2,0,2.4,0.7,1.6,0.37
Croatia,2020-04-29,forecast,1.2,0.3,2.6,0.8,1.6,0.38
Croatia,2020-04-30,forecast,0.9,0,2.5,0.5,1.4,0.52
Cuba,2020-03-15,nowcast,1.9,1.3,2.6,1.4,2,0
Cuba,2020-03-16,nowcast,1.8,1.4,2.4,1.5,1.9,0.01
Cuba,2020-03-17,nowcast,1.6,1.3,2.1,1.5,1.8,0
Cuba,2020-03-18,nowcast,1.6,1.2,2,1.5,1.9,0.01
Cuba,2020-03-19,nowcast,1.6,1.2,2.1,1.4,1.7,0.03
Cuba,2020-03-20,nowcast,1.6,1.2,1.9,1.5,1.8,0
Cuba,2020-03-21,nowcast,1.5,1.2,2.1,1.3,1.6,0
Cuba,2020-03-22,nowcast,1.5,1.2,1.9,1.2,1.5,0
Cuba,2020-03-23,nowcast,1.5,1.1,1.8,1.4,1.7,0
Cuba,2020-03-24,nowcast,1.4,1.2,1.7,1.3,1.5,0
Cuba,2020-03-25,nowcast,1.4,1,1.6,1.2,1.5,0.03
Cuba,2020-03-26,nowcast,1.3,1.1,1.6,1.2,1.4,0
Cuba,2020-03-27,nowcast,1.3,1.1,1.6,1.2,1.4,0.05
Cuba,2020-03-28,nowcast,1.3,1,1.6,1.3,1.4,0.01
Cuba,2020-03-29,nowcast,1.3,1.1,1.5,1.2,1.4,0
Cuba,2020-03-30,nowcast,1.3,1.1,1.5,1.2,1.4,0.01
Cuba,2020-03-31,nowcast,1.3,1,1.5,1.3,1.4,0.03
Cuba,2020-04-01,nowcast,1.3,1,1.4,1.2,1.4,0.04
Cuba,2020-04-02,nowcast,1.2,1.1,1.4,1.1,1.3,0.01
Cuba,2020-04-03,nowcast,1.2,1.1,1.4,1.1,1.3,0.03
Cuba,2020-04-04,nowcast,1.2,1,1.4,1.1,1.3,0.01
Cuba,2020-04-05,nowcast,1.2,1,1.4,1.1,1.2,0.08
Cuba,2020-04-06,nowcast,1.1,1,1.3,1.1,1.2,0.09
Cuba,2020-04-07,nowcast,1.1,0.8,1.2,1,1.2,0.27
Cuba,2020-04-08,nowcast,1.1,0.9,1.3,1,1.2,0.31
Cuba,2020-04-09,nowcast,1.1,0.8,1.4,1,1.2,0.29
Cuba,2020-04-10,nowcast,1.1,0.8,1.4,1,1.2,0.28
Cuba,2020-04-11,nowcast,1.1,0.9,1.4,1,1.1,0.24
Cuba,2020-04-12,nowcast,1,0.9,1.2,0.9,1.1,0.29
Cuba,2020-04-13,nowcast,1,0.8,1.2,0.9,1,0.51
Cuba,2020-04-14,nowcast,1,0.9,1.2,0.9,1.1,0.42
Cuba,2020-04-15,nowcast,1,0.9,1.3,0.9,1.1,0.38
Cuba,2020-04-16,nowcast,1.1,0.9,1.5,1,1.1,0.33
Cuba,2020-04-17,forecast,1,0.8,1.7,0.9,1,0.42
Cuba,2020-04-18,forecast,1,0.8,1.7,0.8,1,0.46
Cuba,2020-04-19,forecast,1.1,0.7,1.6,0.8,1.1,0.4
Cuba,2020-04-20,forecast,1,0.7,1.6,0.8,1,0.5
Cuba,2020-04-21,forecast,1,0.7,1.5,0.9,1.1,0.43
Cuba,2020-04-22,forecast,1,0.6,1.6,0.8,1.1,0.53
Cuba,2020-04-23,forecast,1,0.6,1.6,0.8,1.1,0.46
Cuba,2020-04-24,forecast,1,0.5,1.7,0.6,1,0.58
Cuba,2020-04-25,forecast,1,0.4,1.8,0.7,1.1,0.55
Cuba,2020-04-26,forecast,0.9,0.3,1.7,0.6,1,0.61
Cuba,2020-04-27,forecast,1,0.3,1.5,0.7,1.1,0.56
Cuba,2020-04-28,forecast,1,0.4,1.7,0.6,1,0.58
Cuba,2020-04-29,forecast,0.9,0.4,1.8,0.6,1.1,0.55
Cuba,2020-04-30,forecast,0.9,0.2,1.7,0.6,1.2,0.58
Czechia,2020-03-02,nowcast,2.1,1.6,2.6,1.8,2.2,0
Czechia,2020-03-03,nowcast,1.9,1.7,2.6,1.7,2,0
Czechia,2020-03-04,nowcast,1.8,1.5,2.2,1.7,2,0
Czechia,2020-03-05,nowcast,1.7,1.5,2.2,1.5,1.8,0
Czechia,2020-03-06,nowcast,1.8,1.4,2,1.7,2,0
Czechia,2020-03-07,nowcast,1.7,1.4,2.1,1.5,1.8,0
Czechia,2020-03-08,nowcast,1.6,1.4,1.9,1.5,1.7,0
Czechia,2020-03-09,nowcast,1.6,1.5,1.8,1.5,1.6,0
Czechia,2020-03-10,nowcast,1.6,1.4,1.8,1.5,1.7,0
Czechia,2020-03-11,nowcast,1.6,1.4,1.8,1.5,1.7,0
Czechia,2020-03-12,nowcast,1.5,1.3,1.8,1.4,1.5,0
Czechia,2020-03-13,nowcast,1.4,1.3,1.6,1.3,1.5,0
Czechia,2020-03-14,nowcast,1.4,1.2,1.5,1.3,1.5,0
Czechia,2020-03-15,nowcast,1.4,1.3,1.5,1.3,1.4,0
Czechia,2020-03-16,nowcast,1.3,1.2,1.4,1.3,1.4,0
Czechia,2020-03-17,nowcast,1.3,1.2,1.4,1.3,1.4,0
Czechia,2020-03-18,nowcast,1.3,1.2,1.4,1.2,1.3,0
Czechia,2020-03-19,nowcast,1.3,1.2,1.4,1.2,1.3,0
Czechia,2020-03-20,nowcast,1.2,1.1,1.4,1.2,1.3,0
Czechia,2020-03-21,nowcast,1.2,1,1.2,1.1,1.2,0.01
Czechia,2020-03-22,nowcast,1.1,0.9,1.2,1,1.1,0.14
Czechia,2020-03-23,nowcast,1,0.9,1.1,1,1.1,0.24
Czechia,2020-03-24,nowcast,1,0.9,1.1,0.9,1,0.72
Czechia,2020-03-25,nowcast,0.9,0.8,1,0.9,1,0.79
Czechia,2020-03-26,nowcast,0.9,0.8,1,0.9,0.9,0.97
Czechia,2020-03-27,nowcast,0.9,0.8,1,0.9,0.9,1
Czechia,2020-03-28,nowcast,0.9,0.8,1,0.8,0.9,0.93
Czechia,2020-03-29,nowcast,0.9,0.8,1,0.9,0.9,0.99
Czechia,2020-03-30,nowcast,0.9,0.8,1,0.8,0.9,0.99
Czechia,2020-03-31,nowcast,0.8,0.7,0.9,0.8,0.8,1
Czechia,2020-04-01,nowcast,0.8,0.7,0.9,0.8,0.8,1
Czechia,2020-04-02,nowcast,0.8,0.7,0.9,0.7,0.8,1
Czechia,2020-04-03,nowcast,0.8,0.7,0.9,0.7,0.8,1
Czechia,2020-04-04,nowcast,0.8,0.6,0.9,0.7,0.8,1
Czechia,2020-04-05,nowcast,0.7,0.5,0.8,0.7,0.8,1
Czechia,2020-04-06,nowcast,0.7,0.6,0.9,0.7,0.8,1
Czechia,2020-04-07,nowcast,0.7,0.6,1,0.7,0.8,0.95
Czechia,2020-04-08,nowcast,0.8,0.6,0.9,0.7,0.8,0.94
Czechia,2020-04-09,nowcast,0.8,0.7,1,0.7,0.9,0.93
Czechia,2020-04-10,nowcast,0.9,0.7,1.2,0.8,0.9,0.81
Czechia,2020-04-11,nowcast,0.9,0.7,1.1,0.8,1,0.79
Czechia,2020-04-12,nowcast,1,0.7,1.1,0.9,1,0.62
Czechia,2020-04-13,nowcast,0.9,0.8,1.2,0.9,1,0.65
Czechia,2020-04-14,nowcast,0.9,0.7,1,0.8,0.9,0.92
Czechia,2020-04-15,nowcast,0.9,0.7,1.1,0.8,0.9,0.84
Czechia,2020-04-16,nowcast,0.9,0.7,1.3,0.7,0.9,0.62
Czechia,2020-04-17,forecast,0.9,0.7,1.3,0.8,1.1,0.57
Czechia,2020-04-18,forecast,0.9,0.6,1.4,0.7,0.9,0.67
Czechia,2020-04-19,forecast,0.9,0.5,1.3,0.7,1,0.66
Czechia,2020-04-20,forecast,0.9,0.5,1.3,0.7,1,0.67
Czechia,2020-04-21,forecast,0.9,0.4,1.4,0.6,0.9,0.62
Czechia,2020-04-22,forecast,0.9,0.5,1.4,0.6,1,0.66
Czechia,2020-04-23,forecast,0.9,0.4,1.4,0.8,1.3,0.6
Czechia,2020-04-24,forecast,0.8,0.4,1.5,0.6,1,0.66
Czechia,2020-04-25,forecast,0.8,0.4,1.7,0.5,1,0.63
Czechia,2020-04-26,forecast,0.8,0.2,1.6,0.5,1,0.67
Czechia,2020-04-27,forecast,0.8,0.3,1.7,0.3,0.8,0.65
Czechia,2020-04-28,forecast,0.7,0.3,1.7,0.4,0.9,0.66
Czechia,2020-04-29,forecast,0.8,0.1,1.4,0.4,0.9,0.68
Czechia,2020-04-30,forecast,0.8,0.3,1.6,0.5,1,0.67
Denmark,2020-03-01,nowcast,1.8,1.3,2.3,1.6,2,0
Denmark,2020-03-02,nowcast,1.7,1.3,2,1.5,1.8,0
Denmark,2020-03-03,nowcast,1.6,1.3,1.9,1.4,1.7,0
Denmark,2020-03-04,nowcast,1.5,1.2,1.8,1.4,1.6,0
Denmark,2020-03-05,nowcast,1.4,1.1,1.6,1.4,1.6,0
Denmark,2020-03-06,nowcast,1.2,1,1.4,1.1,1.3,0.01
Denmark,2020-03-07,nowcast,1.1,1,1.2,1,1.1,0.14
Denmark,2020-03-08,nowcast,1,0.8,1.1,0.9,1,0.55
Denmark,2020-03-09,nowcast,1,0.9,1.1,0.9,1.1,0.57
Denmark,2020-03-10,nowcast,1.1,0.9,1.3,1,1.1,0.29
Denmark,2020-03-11,nowcast,1.2,1,1.4,1.1,1.2,0.05
Denmark,2020-03-12,nowcast,1.2,1.1,1.3,1.2,1.3,0
Denmark,2020-03-13,nowcast,1.3,1.1,1.5,1.2,1.4,0
Denmark,2020-03-14,nowcast,1.3,1.1,1.5,1.3,1.4,0
Denmark,2020-03-15,nowcast,1.3,1.2,1.5,1.2,1.4,0
Denmark,2020-03-16,nowcast,1.4,1.3,1.5,1.3,1.4,0
Denmark,2020-03-17,nowcast,1.4,1.3,1.6,1.4,1.5,0
Denmark,2020-03-18,nowcast,1.4,1.3,1.6,1.4,1.5,0
Denmark,2020-03-19,nowcast,1.4,1.3,1.6,1.4,1.6,0
Denmark,2020-03-20,nowcast,1.4,1.2,1.7,1.3,1.5,0
Denmark,2020-03-21,nowcast,1.4,1.2,1.5,1.3,1.4,0
Denmark,2020-03-22,nowcast,1.3,1.2,1.4,1.3,1.4,0
Denmark,2020-03-23,nowcast,1.3,1.2,1.5,1.3,1.4,0
Denmark,2020-03-24,nowcast,1.2,1.1,1.4,1.2,1.3,0.01
Denmark,2020-03-25,nowcast,1.2,1.1,1.3,1.1,1.3,0
Denmark,2020-03-26,nowcast,1.1,1,1.3,1.1,1.2,0.01
Denmark,2020-03-27,nowcast,1.1,1,1.3,1,1.1,0.04
Denmark,2020-03-28,nowcast,1.1,1,1.2,1,1.1,0.18
Denmark,2020-03-29,nowcast,1,0.9,1.1,0.9,1,0.5
Denmark,2020-03-30,nowcast,1,0.8,1,0.9,1,0.79
Denmark,2020-03-31,nowcast,0.9,0.8,1,0.9,0.9,0.99
Denmark,2020-04-01,nowcast,0.9,0.8,0.9,0.9,0.9,0.96
Denmark,2020-04-02,nowcast,0.8,0.8,1,0.8,0.9,1
Denmark,2020-04-03,nowcast,0.8,0.7,1,0.8,0.9,1
Denmark,2020-04-04,nowcast,0.8,0.7,0.9,0.7,0.8,0.99
Denmark,2020-04-05,nowcast,0.8,0.7,0.9,0.7,0.8,1
Denmark,2020-04-06,nowcast,0.8,0.7,0.9,0.8,0.8,1
Denmark,2020-04-07,nowcast,0.8,0.7,0.9,0.8,0.9,1
Denmark,2020-04-08,nowcast,0.9,0.8,1,0.8,0.9,0.95
Denmark,2020-04-09,nowcast,0.9,0.8,1.1,0.9,1,0.86
Denmark,2020-04-10,nowcast,1,0.8,1.1,0.9,1,0.66
Denmark,2020-04-11,nowcast,1,0.8,1.1,0.9,1.1,0.59
Denmark,2020-04-12,nowcast,1,0.8,1.1,0.9,1.1,0.68
Denmark,2020-04-13,nowcast,1,0.7,1.1,0.9,1,0.59
Denmark,2020-04-14,nowcast,0.9,0.8,1,0.9,1,0.85
Denmark,2020-04-15,nowcast,1,0.8,1.1,0.9,1,0.62
Denmark,2020-04-16,nowcast,1,0.8,1.2,1,1.1,0.39
Denmark,2020-04-17,forecast,1,0.7,1.2,0.9,1.1,0.46
Denmark,2020-04-18,forecast,1,0.7,1.4,0.9,1.2,0.53
Denmark,2020-04-19,forecast,1,0.7,1.4,0.9,1.1,0.44
Denmark,2020-04-20,forecast,1,0.6,1.3,0.8,1.1,0.51
Denmark,2020-04-21,forecast,1,0.5,1.3,0.8,1.1,0.5
Denmark,2020-04-22,forecast,1,0.6,1.5,0.7,1.1,0.51
Denmark,2020-04-23,forecast,1,0.5,1.6,0.8,1.1,0.55
Denmark,2020-04-24,forecast,0.9,0.6,1.6,0.7,1.1,0.57
Denmark,2020-04-25,forecast,1,0.5,1.4,0.7,1.1,0.62
Denmark,2020-04-26,forecast,1,0.5,1.6,0.6,1.1,0.52
Denmark,2020-04-27,forecast,1,0.5,1.7,0.6,1.1,0.58
Denmark,2020-04-28,forecast,1,0.4,1.7,0.8,1.2,0.54
Denmark,2020-04-29,forecast,1,0.3,1.7,0.7,1.1,0.52
Denmark,2020-04-30,forecast,1,0.3,1.5,0.8,1.2,0.57
Djibouti,2020-03-21,nowcast,1.9,1.1,2.7,1.6,2.2,0
Djibouti,2020-03-22,nowcast,1.6,0.6,2.6,1.1,1.8,0.09
Djibouti,2020-03-23,nowcast,1.8,1.3,2.4,1.6,2,0.01
Djibouti,2020-03-24,nowcast,1.9,1.1,2.7,1.6,2.1,0
Djibouti,2020-03-25,nowcast,1.9,1.2,2.4,1.7,2.3,0.01
Djibouti,2020-03-26,nowcast,1.8,1.2,2.3,1.6,2.1,0
Djibouti,2020-03-27,nowcast,1.9,1.4,2.6,1.8,2.2,0.01
Djibouti,2020-03-28,nowcast,1.8,1.2,2.3,1.6,2,0
Djibouti,2020-03-29,nowcast,1.8,1.2,2.5,1.7,2,0
Djibouti,2020-03-30,nowcast,1.8,1.2,2.4,1.6,2,0.02
Djibouti,2020-03-31,nowcast,1.7,1.3,2.3,1.5,1.9,0
Djibouti,2020-04-01,nowcast,1.6,1.1,2.3,1.5,1.9,0
Djibouti,2020-04-02,nowcast,1.7,1.3,2.1,1.4,1.8,0.01
Djibouti,2020-04-03,nowcast,1.7,1.3,2,1.6,1.8,0
Djibouti,2020-04-04,nowcast,1.7,1.3,2.2,1.5,1.8,0
Djibouti,2020-04-05,nowcast,1.7,1.2,2,1.7,2,0
Djibouti,2020-04-06,nowcast,1.6,1.3,1.9,1.5,1.8,0
Djibouti,2020-04-07,nowcast,1.5,1.2,1.7,1.4,1.6,0
Djibouti,2020-04-08,nowcast,1.4,1.1,1.7,1.3,1.6,0.04
Djibouti,2020-04-09,nowcast,1.3,0.9,1.6,1.3,1.5,0.18
Djibouti,2020-04-10,nowcast,1.2,1,1.6,1,1.3,0.1
Djibouti,2020-04-11,nowcast,1.1,0.8,1.4,0.9,1.2,0.31
Djibouti,2020-04-12,nowcast,1,0.7,1.3,0.8,1,0.6
Djibouti,2020-04-13,nowcast,0.9,0.5,1.2,0.9,1.1,0.64
Djibouti,2020-04-14,nowcast,0.9,0.5,1.3,0.8,1,0.73
Djibouti,2020-04-15,nowcast,0.9,0.6,1.2,0.6,0.9,0.69
Djibouti,2020-04-16,nowcast,0.8,0.4,1.5,0.7,1,0.73
Djibouti,2020-04-17,forecast,0.8,0.3,1.4,0.4,0.9,0.63
Djibouti,2020-04-18,forecast,0.8,0.3,1.5,0.5,0.9,0.75
Djibouti,2020-04-19,forecast,0.7,0.3,1.7,0.4,0.9,0.59
Djibouti,2020-04-20,forecast,0.7,0.1,1.7,0.2,0.9,0.6
Djibouti,2020-04-21,forecast,0.7,0,1.6,0.2,0.8,0.69
Djibouti,2020-04-22,forecast,0.6,0,1.4,0.1,0.7,0.77
Djibouti,2020-04-23,forecast,0.7,0,1.7,0,0.7,0.66
Djibouti,2020-04-24,forecast,0.5,0,1.7,0,0.5,0.69
Djibouti,2020-04-25,forecast,0.6,0,1.7,0,0.6,0.67
Djibouti,2020-04-26,forecast,0.5,0,1.8,0,0.5,0.66
Djibouti,2020-04-27,forecast,0.5,0,1.6,0,0.5,0.71
Djibouti,2020-04-28,forecast,0.5,0,1.7,0,0.5,0.71
Djibouti,2020-04-29,forecast,0.5,0,1.9,0,0.6,0.7
Djibouti,2020-04-30,forecast,0.5,0,2,0,0.6,0.66
Dominican Republic,2020-03-09,nowcast,2.2,1.8,2.8,1.8,2.2,0
Dominican Republic,2020-03-10,nowcast,2.1,1.6,2.7,1.8,2.3,0
Dominican Republic,2020-03-11,nowcast,2,1.6,2.5,1.9,2.2,0
Dominican Republic,2020-03-12,nowcast,2,1.5,2.3,1.6,2,0
Dominican Republic,2020-03-13,nowcast,2,1.4,2.3,1.9,2.3,0
Dominican Republic,2020-03-14,nowcast,1.9,1.5,2.4,1.6,1.9,0
Dominican Republic,2020-03-15,nowcast,1.8,1.5,2.2,1.6,1.8,0
Dominican Republic,2020-03-16,nowcast,1.7,1.4,2,1.6,1.8,0
Dominican Republic,2020-03-17,nowcast,1.6,1.3,1.8,1.5,1.7,0
Dominican Republic,2020-03-18,nowcast,1.5,1.3,1.8,1.4,1.5,0
Dominican Republic,2020-03-19,nowcast,1.4,1.2,1.7,1.3,1.5,0
Dominican Republic,2020-03-20,nowcast,1.4,1.2,1.6,1.4,1.6,0
Dominican Republic,2020-03-21,nowcast,1.4,1.1,1.5,1.4,1.5,0
Dominican Republic,2020-03-22,nowcast,1.3,1.1,1.6,1.2,1.4,0.02
Dominican Republic,2020-03-23,nowcast,1.3,1.1,1.4,1.3,1.4,0
Dominican Republic,2020-03-24,nowcast,1.2,1,1.4,1.2,1.4,0.06
Dominican Republic,2020-03-25,nowcast,1.2,1,1.4,1.1,1.3,0.04
Dominican Republic,2020-03-26,nowcast,1.2,1,1.3,1.2,1.3,0.03
Dominican Republic,2020-03-27,nowcast,1.2,1,1.3,1.1,1.2,0.03
Dominican Republic,2020-03-28,nowcast,1.2,1.1,1.3,1.1,1.2,0.01
Dominican Republic,2020-03-29,nowcast,1.2,1,1.4,1.1,1.3,0.01
Dominican Republic,2020-03-30,nowcast,1.2,1.1,1.4,1.2,1.3,0
Dominican Republic,2020-03-31,nowcast,1.2,1.1,1.4,1.2,1.3,0
Dominican Republic,2020-04-01,nowcast,1.3,1.2,1.4,1.2,1.3,0
Dominican Republic,2020-04-02,nowcast,1.3,1.1,1.4,1.2,1.3,0
Dominican Republic,2020-04-03,nowcast,1.2,1.1,1.3,1.2,1.3,0
Dominican Republic,2020-04-04,nowcast,1.2,1,1.3,1.1,1.2,0.05
Dominican Republic,2020-04-05,nowcast,1.2,1,1.3,1.1,1.2,0.02
Dominican Republic,2020-04-06,nowcast,1.1,1.1,1.3,1.1,1.2,0.03
Dominican Republic,2020-04-07,nowcast,1.1,1,1.3,1.1,1.2,0.06
Dominican Republic,2020-04-08,nowcast,1.1,1,1.3,1.1,1.2,0.09
Dominican Republic,2020-04-09,nowcast,1.1,1,1.2,1.1,1.1,0.03
Dominican Republic,2020-04-10,nowcast,1.1,0.9,1.2,1.1,1.2,0.1
Dominican Republic,2020-04-11,nowcast,1.1,0.9,1.3,1.1,1.2,0.21
Dominican Republic,2020-04-12,nowcast,1.1,0.9,1.2,1,1.1,0.26
Dominican Republic,2020-04-13,nowcast,1,0.9,1.2,1,1.1,0.24
Dominican Republic,2020-04-14,nowcast,1,0.9,1.1,1,1.1,0.29
Dominican Republic,2020-04-15,nowcast,1,0.9,1.1,0.9,1.1,0.41
Dominican Republic,2020-04-16,nowcast,0.9,0.8,1.1,0.9,1,0.78
Dominican Republic,2020-04-17,forecast,0.9,0.7,1.1,0.8,1,0.79
Dominican Republic,2020-04-18,forecast,0.9,0.6,1.1,0.8,1,0.8
Dominican Republic,2020-04-19,forecast,0.9,0.6,1.2,0.8,1,0.78
Dominican Republic,2020-04-20,forecast,0.9,0.6,1.3,0.7,0.9,0.73
Dominican Republic,2020-04-21,forecast,0.9,0.6,1.2,0.8,1,0.67
Dominican Republic,2020-04-22,forecast,0.9,0.6,1.3,0.8,1,0.65
Dominican Republic,2020-04-23,forecast,0.9,0.3,1.1,0.8,1.1,0.7
Dominican Republic,2020-04-24,forecast,0.8,0.4,1.2,0.7,1,0.74
Dominican Republic,2020-04-25,forecast,0.8,0.4,1.3,0.5,0.9,0.74
Dominican Republic,2020-04-26,forecast,0.9,0.3,1.3,0.7,1.2,0.63
Dominican Republic,2020-04-27,forecast,0.9,0.3,1.3,0.7,1.1,0.68
Dominican Republic,2020-04-28,forecast,0.8,0.3,1.2,0.6,1,0.77
Dominican Republic,2020-04-29,forecast,0.8,0.2,1.4,0.6,1,0.75
Dominican Republic,2020-04-30,forecast,0.8,0.3,1.5,0.4,1,0.67
Ecuador,2020-02-26,nowcast,2.2,1.1,3.4,1.8,2.7,0
Ecuador,2020-02-27,nowcast,2.1,1.3,3.1,1.6,2.3,0
Ecuador,2020-02-28,nowcast,2.2,1.5,3.1,1.7,2.2,0
Ecuador,2020-02-29,nowcast,2.3,1.6,3,2,2.6,0
Ecuador,2020-03-01,nowcast,2.3,1.5,3,2,2.7,0
Ecuador,2020-03-02,nowcast,2.1,1.6,2.9,2,2.4,0
